Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Justine,2020-12-12 18:02:39,00:17:35,Autoplayed: user action: None; ,Friends: Saison 1: Celui qui a perdu son singe (Épisode 19),,Firefox PC (Cadmium),00:22:39,00:22:39,FR (France)
Justine,2020-12-12 17:44:53,00:17:36,Autoplayed: user action: None; ,Friends: Saison 1: Celui qui gagnait au poker (Épisode 18),,Firefox PC (Cadmium),00:22:40,00:22:40,FR (France)
Justine,2020-12-12 17:04:39,00:17:30,Autoplayed: user action: None; ,Friends: Saison 1: Celui qui devient papa : 2e partie (Épisode 17),,Firefox PC (Cadmium),00:22:42,00:22:42,FR (France)
Justine,2020-12-12 16:43:38,00:17:39,,Friends: Saison 1: Celui qui devient papa : 1re partie (Épisode 16),,Firefox PC (Cadmium),00:22:43,00:22:43,FR (France)
Justine,2020-12-12 16:25:53,00:17:43,Autoplayed: user action: None; ,Friends: Saison 1: Celui qui pète les plombs (Épisode 15),,Firefox PC (Cadmium),00:22:42,00:22:42,FR (France)
Justine,2020-12-12 16:07:38,00:18:10,Autoplayed: user action: None; ,Friends: Saison 1: Celui qui avait un cœur d'artichaut (Épisode 14),,Firefox PC (Cadmium),00:22:42,00:22:42,FR (France)
Justine,2020-12-12 15:36:22,00:17:43,,Friends: Saison 1: Celui qui fait des descentes dans les douches (Épisode 13),,Firefox PC (Cadmium),00:22:42,00:22:42,FR (France)
Justine,2020-12-12 15:18:32,00:17:47,Autoplayed: user action: None; ,Friends: Saison 1: Celui qui aime les lasagnes (Épisode 12),,Firefox PC (Cadmium),00:22:42,00:22:42,FR (France)
Justine,2020-12-12 15:00:49,00:17:37,Autoplayed: user action: None; ,Friends: Saison 1: Celui qui était comme tous les autres (Épisode 11),,Firefox PC (Cadmium),00:22:41,00:22:41,FR (France)
Justine,2020-12-12 14:42:49,00:17:24,,Friends: Saison 1: Celui qui singeait (Épisode 10),,Firefox PC (Cadmium),00:22:42,00:22:42,FR (France)
Justine,2020-12-12 14:06:51,00:17:29,Autoplayed: user action: None; ,Friends: Saison 1: Celui qui parle au ventre de sa femme (Épisode 9),,Firefox PC (Cadmium),00:22:41,00:22:41,FR (France)
Justine,2020-12-12 13:48:46,00:17:35,Autoplayed: user action: None; ,Friends: Saison 1: Celui qui hallucine (Épisode 8),,Firefox PC (Cadmium),00:22:40,00:22:40,FR (France)
Justine,2020-12-12 13:08:36,00:17:30,Autoplayed: user action: None; ,Friends: Saison 1: Celui qui a du jus (Épisode 7),,Firefox PC (Cadmium),00:22:30,00:22:30,FR (France)
Justine,2020-12-12 12:43:21,00:16:05,,Friends: Saison 1: Celui qui est verni (Épisode 6),,Firefox PC (Cadmium),00:20:42,00:20:42,FR (France)
Justine,2020-12-12 12:05:46,00:19:45,Autoplayed: user action: Unspecified; ,Friends: Saison 1: Celui qui lave plus blanc (Épisode 5),,Firefox PC (Cadmium),00:22:41,00:22:41,FR (France)
Justine,2020-12-12 11:46:31,00:19:08,,Friends: Saison 1: Celui avec Georges (Épisode 4),,Firefox PC (Cadmium),00:22:41,00:22:41,FR (France)
Justine,2020-12-12 11:05:41,00:02:55,Autoplayed: user action: None; ,Friends: Saison 1: Celui avec Georges (Épisode 4),,Firefox PC (Cadmium),00:03:33,Not latest view,FR (France)
Justine,2020-12-12 10:43:30,00:22:06,Autoplayed: user action: None; ,Friends: Saison 1: Celui qui a un rôle (Épisode 3),,Firefox PC (Cadmium),00:22:46,00:22:46,FR (France)
Justine,2020-12-12 10:21:17,00:22:06,Autoplayed: user action: None; ,Friends: Saison 1: Celui qui est perdu (Épisode 2),,Firefox PC (Cadmium),00:22:47,00:22:47,FR (France)
Justine,2020-12-12 09:58:35,00:22:39,,Friends: Saison 1: Celui qui déménage (Épisode 1),,Firefox PC (Cadmium),00:22:44,00:22:44,FR (France)
Justine,2020-12-12 09:45:51,00:12:17,,Permis de vivre: Saison 1: Épisode 2 (Épisode 2),,Firefox PC (Cadmium),00:24:25,00:24:25,FR (France)
Justine,2020-12-11 18:48:05,00:01:35,,Permis de vivre: Saison 1: Épisode 2 (Épisode 2),,Firefox PC (Cadmium),00:09:04,Not latest view,FR (France)
Justine,2020-12-11 16:52:34,00:04:17,Autoplayed: user action: None; ,Permis de vivre: Saison 1: Épisode 2 (Épisode 2),,Firefox PC (Cadmium),00:07:06,Not latest view,FR (France)
Justine,2020-12-11 15:25:59,01:05:17,,Permis de vivre: Saison 1: Épisode 1 (Épisode 1),,Firefox PC (Cadmium),01:17:35,01:17:35,FR (France)
Justine,2020-12-11 14:32:54,00:28:20,,Ashley Garcia : Géniale et amoureuse: Noël: Le véritable esprit de Noël (Épisode 1),,Firefox PC (Cadmium),00:28:20,00:28:20,FR (France)
Justine,2020-12-11 13:50:45,00:31:46,Autoplayed: user action: None; ,Mr. Iglesias: Partie 3: Le bal (Épisode 5),,Firefox PC (Cadmium),00:32:06,00:32:06,FR (France)
Justine,2020-12-11 13:10:35,00:28:19,Autoplayed: user action: Unspecified; ,Mr. Iglesias: Partie 3: De mal en père (Épisode 4),,Firefox PC (Cadmium),00:28:23,00:28:23,FR (France)
Justine,2020-12-11 12:46:06,00:24:24,Autoplayed: user action: None; ,Mr. Iglesias: Partie 3: Favoritisme (Épisode 3),,Firefox PC (Cadmium),00:24:43,00:24:43,FR (France)
Justine,2020-12-11 12:41:07,00:04:56,,Mr. Iglesias: Partie 3: On a le droit de rêver (Épisode 2),,Firefox PC (Cadmium),00:24:38,00:24:38,FR (France)
Justine,2020-12-11 12:23:07,00:15:40,Autoplayed: user action: None; ,Mr. Iglesias: Partie 3: On a le droit de rêver (Épisode 2),,Firefox PC (Cadmium),00:19:48,Not latest view,FR (France)
Justine,2020-12-11 11:44:45,00:23:29,,Mr. Iglesias: Partie 3: Techniquement parlant (Épisode 1),,Firefox PC (Cadmium),00:29:24,00:29:24,FR (France)
Justine,2020-12-06 10:28:05,00:22:29,Autoplayed: user action: Unspecified; ,Mr. Iglesias: Partie 2: Mon royaume pour une conseillère ! (Épisode 6),,Firefox PC (Cadmium),00:27:47,00:27:47,FR (France)
Justine,2020-12-06 09:28:35,00:26:04,Autoplayed: user action: None; ,Mr. Iglesias: Partie 2: Tacos à la philippine (Épisode 5),,Firefox PC (Cadmium),00:26:17,00:26:17,FR (France)
Justine,2020-12-06 09:04:25,00:24:07,Autoplayed: user action: None; ,Mr. Iglesias: Partie 2: Génération verte (Épisode 4),,Firefox PC (Cadmium),00:24:19,00:24:19,FR (France)
Justine,2020-12-06 08:53:18,00:11:04,,Mr. Iglesias: Partie 2: Mieux vaut seule... (Épisode 3),,Firefox PC (Cadmium),00:27:39,00:27:39,FR (France)
Justine,2020-12-05 21:39:05,00:00:01,,Mr. Iglesias: Partie 2: Mieux vaut seule... (Épisode 3),,Firefox PC (Cadmium),00:16:36,Not latest view,FR (France)
Justine,2020-12-05 19:54:04,00:16:23,Autoplayed: user action: None; ,Mr. Iglesias: Partie 2: Mieux vaut seule... (Épisode 3),,Firefox PC (Cadmium),00:16:36,Not latest view,FR (France)
Justine,2020-12-05 18:49:41,00:25:56,Autoplayed: user action: None; ,Mr. Iglesias: Partie 2: Le Carlos apprivoisé (Épisode 2),,Firefox PC (Cadmium),00:26:00,00:26:00,FR (France)
Justine,2020-12-05 18:09:17,00:24:31,Autoplayed: user action: None; ,Mr. Iglesias: Partie 2: La vocation (Épisode 1),,Firefox PC (Cadmium),00:24:34,00:24:34,FR (France)
Justine,2020-12-05 17:39:29,00:29:45,Autoplayed: user action: None; ,Mr. Iglesias: Partie 1: Le décathlon académique (Épisode 10),,Firefox PC (Cadmium),00:29:57,00:29:57,FR (France)
Justine,2020-12-05 17:09:49,00:29:37,Autoplayed: user action: None; ,"Mr. Iglesias: Partie 1: Oh, Danny ! (Épisode 9)",,Firefox PC (Cadmium),00:29:48,00:29:48,FR (France)
Justine,2020-12-05 16:43:21,00:26:25,Autoplayed: user action: None; ,Mr. Iglesias: Partie 1: La grève des profs (Épisode 8),,Firefox PC (Cadmium),00:26:35,00:26:35,FR (France)
Justine,2020-12-05 16:09:03,00:17:31,,Mr. Iglesias: Partie 1: Le concours de jeunes talents (Épisode 7),,Firefox PC (Cadmium),00:24:49,00:24:49,FR (France)
Justine,2020-12-05 08:28:24,00:07:42,Autoplayed: user action: None; ,Mr. Iglesias: Partie 1: Le concours de jeunes talents (Épisode 7),,Firefox PC (Cadmium),00:07:53,Not latest view,FR (France)
Justine,2020-12-05 08:04:15,00:18:24,,Mr. Iglesias: Partie 1: Harcèlement (Épisode 6),,Firefox PC (Cadmium),00:26:47,00:26:47,FR (France)
Justine,2020-12-04 19:41:00,00:37:53,,21 Jump Street,,Firefox PC (Cadmium),00:38:23,00:38:23,FR (France)
Justine,2020-12-04 17:11:46,00:08:23,Autoplayed: user action: None; ,Mr. Iglesias: Partie 1: Harcèlement (Épisode 6),,Firefox PC (Cadmium),00:08:26,Not latest view,FR (France)
Justine,2020-12-04 16:44:12,00:25:33,Autoplayed: user action: None; ,Mr. Iglesias: Partie 1: Tout le monde déteste M. Iglesias (Épisode 5),,Firefox PC (Cadmium),00:27:06,00:27:06,FR (France)
Justine,2020-12-04 16:28:10,00:15:43,,Mr. Iglesias: Partie 1: La gorgée de trop (Épisode 4),,Firefox PC (Cadmium),00:30:27,00:30:27,FR (France)
Justine,2020-11-29 16:27:47,00:14:21,Autoplayed: user action: Unspecified; ,Mr. Iglesias: Partie 1: La gorgée de trop (Épisode 4),,Firefox PC (Cadmium),00:14:33,Not latest view,FR (France)
Justine,2020-11-29 15:55:12,00:27:14,Autoplayed: user action: None; ,Mr. Iglesias: Partie 1: Mon cartable et mon droit (Épisode 3),,Firefox PC (Cadmium),00:27:24,00:27:24,FR (France)
Justine,2020-11-29 15:27:01,00:28:08,Autoplayed: user action: None; ,Mr. Iglesias: Partie 1: Cours d'été (Épisode 2),,Firefox PC (Cadmium),00:28:19,00:28:19,FR (France)
Justine,2020-11-29 14:50:32,00:28:32,,Mr. Iglesias: Partie 1: La pédagogie de l'abandon (Épisode 1),,Firefox PC (Cadmium),00:28:50,00:28:50,FR (France)
Justine,2020-11-29 14:02:14,00:38:17,Autoplayed: user action: None; ,Le Noël de trop: Mini-série: Le plus beau Noël de l'année (Épisode 3),,Firefox PC (Cadmium),00:41:57,00:41:57,FR (France)
Justine,2020-11-29 13:16:28,00:45:36,Autoplayed: user action: None; ,Le Noël de trop: Mini-série: Saucisses et salade de pommes de terre (Épisode 2),,Firefox PC (Cadmium),00:47:15,00:47:15,FR (France)
Justine,2020-11-29 12:43:54,00:20:02,,Le Noël de trop: Mini-série: Pas de Noël sans sapin (Épisode 1),,Firefox PC (Cadmium),00:44:46,00:44:46,FR (France)
Justine,2020-11-29 12:05:23,00:24:01,,Le Noël de trop: Mini-série: Pas de Noël sans sapin (Épisode 1),,Firefox PC (Cadmium),00:24:01,Not latest view,FR (France)
Justine,2020-11-27 21:27:34,00:43:30,Autoplayed: user action: None; ,Virgin River: Saison 2: Le souffle de la passion (Épisode 10),,Firefox PC (Cadmium),00:43:35,00:43:35,FR (France)
Justine,2020-11-27 20:42:19,00:42:02,Autoplayed: user action: None; ,Virgin River: Saison 2: Dangers à l'horizon (Épisode 9),,Firefox PC (Cadmium),00:42:07,00:42:07,FR (France)
Justine,2020-11-27 19:55:36,00:39:32,Autoplayed: user action: None; ,Virgin River: Saison 2: Angles morts (Épisode 8),,Firefox PC (Cadmium),00:39:37,00:39:37,FR (France)
Justine,2020-11-27 19:12:37,00:38:36,Autoplayed: user action: None; ,Virgin River: Saison 2: Point de rupture (Épisode 7),,Firefox PC (Cadmium),00:38:41,00:38:41,FR (France)
Justine,2020-11-27 18:49:58,00:19:55,,Virgin River: Saison 2: Aller de l'avant (Épisode 6),,Firefox PC (Cadmium),00:43:31,00:43:31,FR (France)
Justine,2020-11-27 16:08:51,00:23:32,Autoplayed: user action: Unspecified; ,Virgin River: Saison 2: Aller de l'avant (Épisode 6),,Firefox PC (Cadmium),00:23:37,Not latest view,FR (France)
Justine,2020-11-27 15:22:34,00:46:14,Autoplayed: user action: None; ,Virgin River: Saison 2: Impossible d'oublier (Épisode 5),,Firefox PC (Cadmium),00:46:23,00:46:23,FR (France)
Justine,2020-11-27 14:40:44,00:41:40,Autoplayed: user action: None; ,Virgin River: Saison 2: Rumeur (Épisode 4),,Firefox PC (Cadmium),00:41:45,00:41:45,FR (France)
Justine,2020-11-27 13:46:35,00:42:29,Autoplayed: user action: None; ,Virgin River: Saison 2: Le lendemain matin (Épisode 3),,Firefox PC (Cadmium),00:42:34,00:42:34,FR (France)
Justine,2020-11-27 12:59:52,00:42:40,Autoplayed: user action: None; ,Virgin River: Saison 2: Pris par surprise (Épisode 2),,Firefox PC (Cadmium),00:42:43,00:42:43,FR (France)
Justine,2020-11-27 12:16:35,00:43:15,,Virgin River: Saison 2: Nouveau départ (Épisode 1),,Firefox PC (Cadmium),00:43:15,00:43:15,FR (France)
Justine,2020-11-22 18:59:15,00:27:21,Autoplayed: user action: Unspecified; ,Merry Happy Whatever: Saison 1: Bonne année ! (Épisode 8),,Firefox PC (Cadmium),00:27:24,00:27:24,FR (France)
Justine,2020-11-22 18:32:24,00:26:50,Autoplayed: user action: None; ,Merry Happy Whatever: Saison 1: Pause hivernale (Épisode 7),,Firefox PC (Cadmium),00:26:53,00:26:53,FR (France)
Justine,2020-11-22 18:05:58,00:26:24,Autoplayed: user action: None; ,Merry Happy Whatever: Saison 1: L'ex-prit de Noël (Épisode 6),,Firefox PC (Cadmium),00:26:28,00:26:28,FR (France)
Justine,2020-11-22 17:38:21,00:23:21,Autoplayed: user action: None; ,Merry Happy Whatever: Saison 1: La nuit avant la 4e nuit de Hanouka (Épisode 5),,Firefox PC (Cadmium),00:23:32,00:23:32,FR (France)
Justine,2020-11-22 17:14:14,00:24:05,,Merry Happy Whatever: Saison 1: Le pire cauchemar de Papa (Épisode 4),,Firefox PC (Cadmium),00:24:20,00:24:20,FR (France)
Justine,2020-11-22 16:41:08,00:00:05,Autoplayed: user action: None; ,Merry Happy Whatever: Saison 1: Le pire cauchemar de Papa (Épisode 4),,Firefox PC (Cadmium),00:00:15,Not latest view,FR (France)
Justine,2020-11-22 16:04:45,00:24:43,Autoplayed: user action: None; ,Merry Happy Whatever: Saison 1: Interceptions (Épisode 3),,Firefox PC (Cadmium),00:24:46,00:24:46,FR (France)
Justine,2020-11-22 15:20:59,00:23:59,Autoplayed: user action: None; ,Merry Happy Whatever: Saison 1: Les doux chants de Noël (Épisode 2),,Firefox PC (Cadmium),00:24:02,00:24:02,FR (France)
Justine,2020-11-22 14:53:29,00:27:28,,"Merry Happy Whatever: Saison 1: Bienvenue, Matt ! (Épisode 1)",,Firefox PC (Cadmium),00:27:28,00:27:28,FR (France)
Justine,2020-11-22 14:46:23,00:00:44,,Mismatched: Saison 1: Quand Dimple rencontre Rishi (Épisode 1),,Firefox PC (Cadmium),00:00:34,00:00:34,FR (France)
Justine,2020-11-22 13:07:35,00:13:49,,Babies: Partie 2: Les connaissances (Épisode 1),,Firefox PC (Cadmium),00:13:49,00:13:49,FR (France)
Justine,2020-11-22 11:55:08,00:53:05,Autoplayed: user action: None; ,La Disparition de Soledad: Saison 1: Le père (Épisode 11),,Firefox PC (Cadmium),00:53:16,00:53:16,FR (France)
Justine,2020-11-22 11:06:46,00:31:34,,La Disparition de Soledad: Saison 1: Manigances (Épisode 10),,Firefox PC (Cadmium),00:47:40,00:47:40,FR (France)
Justine,2020-11-22 10:18:13,00:15:59,Autoplayed: user action: None; ,La Disparition de Soledad: Saison 1: Manigances (Épisode 10),,Firefox PC (Cadmium),00:16:10,Not latest view,FR (France)
Justine,2020-11-22 09:19:32,00:40:12,,La Disparition de Soledad: Saison 1: Ibagué (Épisode 9),,Firefox PC (Cadmium),00:48:52,00:48:52,FR (France)
Justine,2020-11-21 19:03:36,00:08:10,Autoplayed: user action: None; ,La Disparition de Soledad: Saison 1: Ibagué (Épisode 9),,Firefox PC (Cadmium),00:08:22,Not latest view,FR (France)
Justine,2020-11-21 17:54:36,00:47:52,Autoplayed: user action: None; ,La Disparition de Soledad: Saison 1: Un homme mort (Épisode 8),,Firefox PC (Cadmium),00:47:52,00:47:52,FR (France)
Justine,2020-11-21 17:08:30,00:45:53,Autoplayed: user action: None; ,La Disparition de Soledad: Saison 1: L'évasion (Épisode 7),,Firefox PC (Cadmium),00:46:14,00:46:14,FR (France)
Justine,2020-11-21 16:23:39,00:44:48,Autoplayed: user action: None; ,La Disparition de Soledad: Saison 1: Des détails qui comptent (Épisode 6),,Firefox PC (Cadmium),00:44:59,00:44:59,FR (France)
Justine,2020-11-21 15:22:17,00:46:04,Autoplayed: user action: None; ,La Disparition de Soledad: Saison 1: Trahison (Épisode 5),,Firefox PC (Cadmium),00:46:16,00:46:16,FR (France)
Justine,2020-11-21 14:36:17,00:45:57,Autoplayed: user action: None; ,La Disparition de Soledad: Saison 1: Retrouvailles (Épisode 4),,Firefox PC (Cadmium),00:46:08,00:46:08,FR (France)
Justine,2020-11-21 13:47:23,00:47:52,Autoplayed: user action: None; ,La Disparition de Soledad: Saison 1: Teo (Épisode 3),,Firefox PC (Cadmium),00:48:04,00:48:04,FR (France)
Justine,2020-11-21 12:59:31,00:43:51,Autoplayed: user action: None; ,La Disparition de Soledad: Saison 1: Un homme prévoyant (Épisode 2),,Firefox PC (Cadmium),00:44:02,00:44:02,FR (France)
Justine,2020-11-21 11:50:11,00:47:11,,La Disparition de Soledad: Saison 1: L'Espagnol (Épisode 1),,Firefox PC (Cadmium),00:46:22,00:46:22,FR (France)
Justine,2020-11-19 19:17:00,01:32:49,,La Princesse de Chicago : Dans la peau d'une reine,,Firefox PC (Cadmium),01:32:38,01:32:38,FR (France)
Justine,2020-11-15 20:50:52,00:08:25,,"Love & Anarchy: Saison 1: Le présent, l'éternité, et le plan d'action (Épisode 8)",,Firefox PC (Cadmium),00:31:29,00:31:29,FR (France)
Justine,2020-11-15 20:24:10,00:22:55,Autoplayed: user action: None; ,"Love & Anarchy: Saison 1: Le présent, l'éternité, et le plan d'action (Épisode 8)",,Firefox PC (Cadmium),00:23:05,Not latest view,FR (France)
Justine,2020-11-15 19:59:13,00:24:51,Autoplayed: user action: None; ,Love & Anarchy: Saison 1: L'ayahuasca (Épisode 7),,Firefox PC (Cadmium),00:24:56,00:24:56,FR (France)
Justine,2020-11-15 19:48:43,00:10:25,,Love & Anarchy: Saison 1: Quelques regrets (Épisode 6),,Firefox PC (Cadmium),00:26:43,00:26:43,FR (France)
Justine,2020-11-15 18:48:58,00:16:16,Autoplayed: user action: None; ,Love & Anarchy: Saison 1: Quelques regrets (Épisode 6),,Firefox PC (Cadmium),00:16:20,Not latest view,FR (France)
Justine,2020-11-15 18:18:45,00:26:39,,Love & Anarchy: Saison 1: La foire du livre (Épisode 5),,Firefox PC (Cadmium),00:26:44,00:26:44,FR (France)
Justine,2020-11-15 17:45:29,00:26:58,Autoplayed: user action: None; ,Love & Anarchy: Saison 1: Le CDI (Épisode 4),,Firefox PC (Cadmium),00:27:01,00:27:01,FR (France)
Justine,2020-11-15 17:18:40,00:26:46,Autoplayed: user action: None; ,Love & Anarchy: Saison 1: Stream-Us (Épisode 3),,Firefox PC (Cadmium),00:26:50,00:26:50,FR (France)
Justine,2020-11-15 16:54:41,00:23:56,Autoplayed: user action: None; ,Love & Anarchy: Saison 1: Surprends-moi ! (Épisode 2),,Firefox PC (Cadmium),00:24:00,00:24:00,FR (France)
Justine,2020-11-15 15:50:23,00:30:47,,Love & Anarchy: Saison 1: Tout est parti de là (Épisode 1),,Firefox PC (Cadmium),00:31:38,00:31:38,FR (France)
Justine,2020-11-15 15:17:18,00:00:51,,Love & Anarchy: Saison 1: Tout est parti de là (Épisode 1),,Firefox PC (Cadmium),00:00:51,Not latest view,FR (France)
Justine,2020-11-15 14:05:46,01:05:51,Autoplayed: user action: Unspecified; ,Le jeu de la dame: Mini-série: Finale (Épisode 7),,Firefox PC (Cadmium),01:05:56,01:05:56,FR (France)
Justine,2020-11-15 13:09:02,00:56:38,Autoplayed: user action: None; ,Le jeu de la dame: Mini-série: Ajournement (Épisode 6),,Firefox PC (Cadmium),00:57:21,00:57:21,FR (France)
Justine,2020-11-15 12:23:32,00:45:28,Autoplayed: user action: None; ,Le jeu de la dame: Mini-série: Fourchette (Épisode 5),,Firefox PC (Cadmium),00:45:34,00:45:34,FR (France)
Justine,2020-11-15 11:31:54,00:45:52,Autoplayed: user action: None; ,Le jeu de la dame: Mini-série: Milieu de jeu (Épisode 4),,Firefox PC (Cadmium),00:45:56,00:45:56,FR (France)
Justine,2020-11-15 10:37:18,00:43:32,Autoplayed: user action: None; ,Le jeu de la dame: Mini-série: Pions doublés (Épisode 3),,Firefox PC (Cadmium),00:43:37,00:43:37,FR (France)
Justine,2020-11-15 09:37:49,00:59:26,,Le jeu de la dame: Mini-série: Échanges (Épisode 2),,Firefox PC (Cadmium),01:02:27,01:02:27,FR (France)
Justine,2020-11-14 19:32:04,00:24:38,Autoplayed: user action: None; ,DASH & LILY: Saison 1: La Saint-Sylvestre (Épisode 8),,Firefox PC (Cadmium),00:24:43,00:24:43,FR (France)
Justine,2020-11-14 19:08:57,00:23:05,Autoplayed: user action: None; ,DASH & LILY: Saison 1: Noël (Épisode 7),,Firefox PC (Cadmium),00:23:10,00:23:10,FR (France)
Justine,2020-11-14 18:45:54,00:23:01,Autoplayed: user action: None; ,DASH & LILY: Saison 1: Le réveillon de Noël (Épisode 6),,Firefox PC (Cadmium),00:23:06,00:23:06,FR (France)
Justine,2020-11-14 18:08:24,00:25:00,Autoplayed: user action: None; ,DASH & LILY: Saison 1: Sofia et Edgar (Épisode 5),,Firefox PC (Cadmium),00:25:05,00:25:05,FR (France)
